"Month","Timestamp","Day of Week","Hour of Day","Route ID","Direction","Route Type","Stop Order","Timepoint Stop ID","Timepoint Stop Name","Timepoint Stop Latitude","Timepoint Stop Longitude","Next Timepoint Stop ID","Next Timepoint Stop Name","Next Timepoint Stop Latitude","Next Timepoint Stop Longitude","Road Distance","Average Travel Time","Average Road Speed","Bus Trip Count"
"7","2023 Jul 01 11:00:00 PM","Monday","23","BX26","E","Local","10","101697","ALLERTON AV/WHITE PLAINS RD","40.865351","-73.86687","103013","ALLERTON AV/WILLIAMSBRIDGE RD","40.865408","-73.859071","0.408","3.63834","6.7283431455","10"
"7","2023 Jul 01 05:00:00 PM","Monday","17","BX25","E","Local","10","101697","ALLERTON AV/WHITE PLAINS RD","40.865351","-73.86687","103013","ALLERTON AV/WILLIAMSBRIDGE RD","40.865408","-73.859071","0.408","5.721054","4.27892969352","19"
"7","2023 Jul 01 02:00:00 PM","Monday","14","BX32","S","Local","13","103212","JEROME AV/W 176 ST","40.848336","-73.911984","102162","MORRIS AV/E 170 ST","40.838063","-73.91133","0.861","8.56884","6.02882070385","23"
"7","2023 Jul 01 06:00:00 PM","Monday","18","BX40","E","Local","15","902200","E 180 ST/BOSTON RD","40.842678","-73.878396","102575","E TREMONT AV/CASTLE HILL AV","40.842404","-73.853403","1.405","11.38167","7.4066479014","20"
"7","2023 Jul 01 06:00:00 AM","Monday","6","BX25","E","Local","10","101697","ALLERTON AV/WHITE PLAINS RD","40.865351","-73.86687","103013","ALLERTON AV/WILLIAMSBRIDGE RD","40.865408","-73.859071","0.408","3.320004","7.37348509219","5"
"7","2023 Jul 01 03:00:00 PM","Monday","15","BX26","E","Local","10","101697","ALLERTON AV/WHITE PLAINS RD","40.865351","-73.86687","103013","ALLERTON AV/WILLIAMSBRIDGE RD","40.865408","-73.859071","0.408","5.28777","4.62954908041","15"
"7","2023 Jul 01 07:00:00 PM","Monday","19","BX32","S","Local","13","103212","JEROME AV/W 176 ST","40.848336","-73.911984","102162","MORRIS AV/E 170 ST","40.838063","-73.91133","0.861","7.026048","7.35264291646","16"
"7","2023 Jul 01 04:00:00 AM","Monday","4","BXM9","S","Express","6","103544","E TREMONT AV/HARDING AV","40.81622","-73.815576","150042","CROSS BRONX EXP/RANDALL AV","40.82514","-73.82468","0.95","6.27","9.09090909091","5"
"7","2023 Jul 01 12:00:00 PM","Monday","12","BX32","S","Local","13","103212","JEROME AV/W 176 ST","40.848336","-73.911984","102162","MORRIS AV/E 170 ST","40.838063","-73.91133","0.861","8.789286","5.87761168267","14"
"7","2023 Jul 01 05:00:00 PM","Monday","17","BX32","S","Local","13","103212","JEROME AV/W 176 ST","40.848336","-73.911984","102162","MORRIS AV/E 170 ST","40.838063","-73.91133","0.861","8.4891","6.08544910022","26"
"7","2023 Jul 01 04:00:00 PM","Monday","16","BX40","E","Local","15","902200","E 180 ST/BOSTON RD","40.842678","-73.878396","102575","E TREMONT AV/CASTLE HILL AV","40.842404","-73.853403","1.405","12.690738","6.64263864834","18"
"7","2023 Jul 01 10:00:00 PM","Wednesday","22","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","7.927782","15.37883240958","3"
"7","2023 Jul 01 10:00:00 AM","Thursday","10","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.355886","8.84321165612","17"
"7","2023 Jul 01 01:00:00 PM","Thursday","13","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.398242","7.13565346393","19"
"7","2023 Jul 01 07:00:00 AM","Thursday","7","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","9.43611","7.68748986606","24"
"7","2023 Jul 01 07:00:00 AM","Thursday","7","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","13.502082","9.02971902943","16"
"7","2023 Jul 01 03:00:00 PM","Thursday","15","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","9.199206","7.88546340336","21"
"7","2023 Jul 01 08:00:00 PM","Thursday","20","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","6.350832","6.06534702855","20"
"7","2023 Jul 01 06:00:00 AM","Thursday","6","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","3.801786","10.13207888547","28"
"7","2023 Jul 01 06:00:00 AM","Thursday","6","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","10.30476","11.83142547716","7"
"7","2023 Jul 01 07:00:00 PM","Thursday","19","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","10.503336","11.60774062641","20"
"7","2023 Jul 01 01:00:00 AM","Thursday","1","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.17777","9.22022993128","6"
"7","2023 Jul 01 08:00:00 AM","Thursday","8","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.990124","6.43058665099","27"
"7","2023 Jul 01 04:00:00 PM","Thursday","16","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","7.255266","5.3092491839","19"
"7","2023 Jul 01 08:00:00 AM","Thursday","8","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.436418","8.68267657255","27"
"7","2023 Jul 01 08:00:00 PM","Thursday","20","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","8.738886","8.30082729061","15"
"7","2023 Jul 01 12:00:00 PM","Thursday","12","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","9.451392","7.67506155179","12"
"7","2023 Jul 01 11:00:00 AM","Thursday","11","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","15.375558","7.92946934732","15"
"7","2023 Jul 01 08:00:00 PM","Thursday","20","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","8.345838","14.60848435178","12"
"7","2023 Jul 01 04:00:00 AM","Thursday","4","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","3.739404","10.30111281775","11"
"7","2023 Jul 01 09:00:00 AM","Thursday","9","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.90278","7.8567669771","18"
"7","2023 Jul 01 09:00:00 AM","Thursday","9","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","8.348892","8.68857807719","15"
"7","2023 Jul 01 03:00:00 PM","Thursday","15","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","6.934092","5.55516224189","22"
"7","2023 Jul 01 02:00:00 PM","Thursday","14","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","6.13974","6.27388130442","13"
"7","2023 Jul 01 03:00:00 AM","Thursday","3","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","2.866668","13.43721711466","12"
"7","2023 Jul 01 03:00:00 PM","Thursday","15","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","6.118116","6.29605530773","23"
"7","2023 Jul 01 05:00:00 PM","Thursday","17","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","9.345456","7.76206150174","22"
"7","2023 Jul 01 06:00:00 PM","Thursday","18","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","6.854382","5.61976084458","19"
"7","2023 Jul 01 01:00:00 PM","Thursday","13","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","10.464588","11.6507248018","16"
"7","2023 Jul 01 08:00:00 AM","Thursday","8","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","8.827974","8.217061301","28"
"7","2023 Jul 01 08:00:00 AM","Thursday","8","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","11.454936","10.64344498113","27"
"7","2023 Jul 01 09:00:00 PM","Thursday","21","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","8.892846","13.70989273243","7"
"7","2023 Jul 01 10:00:00 AM","Thursday","10","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.828334","6.60909275275","20"
"7","2023 Jul 01 01:00:00 PM","Thursday","13","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","9.669696","7.50178533353","11"
"7","2023 Jul 01 02:00:00 PM","Thursday","14","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","9.654168","12.62874232145","20"
"7","2023 Jul 01 07:00:00 PM","Thursday","19","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.700834","6.75690609479","20"
"7","2023 Jul 01 02:00:00 PM","Thursday","14","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","9.454446","7.67258233271","15"
"7","2023 Jul 01 04:00:00 PM","Thursday","16","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","6.605556","5.8314540233","18"
"7","2023 Jul 01 10:00:00 AM","Thursday","10","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","12.188544","10.00283668043","16"
"7","2023 Jul 01 03:00:00 PM","Thursday","15","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","9.671928","12.60555371808","19"
"7","2023 Jul 01 11:00:00 AM","Thursday","11","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.595006","6.88471480712","20"
"7","2023 Jul 01 07:00:00 AM","Thursday","7","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.062258","9.48241595694","34"
"7","2023 Jul 01 06:00:00 PM","Thursday","18","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","9.225756","7.86276841105","22"
"7","2023 Jul 01 02:00:00 PM","Thursday","14","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","6.89514","5.58654356547","24"
"7","2023 Jul 01 09:00:00 AM","Thursday","9","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.177086","9.22174471604","16"
"7","2023 Jul 01 05:00:00 PM","Thursday","17","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","6.274302","6.13932783764","24"
"7","2023 Jul 01 06:00:00 AM","Thursday","6","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","8.811804","8.23213859136","24"
"7","2023 Jul 01 05:00:00 AM","Thursday","5","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","2.97105","12.96510645354","19"
"7","2023 Jul 01 02:00:00 AM","Thursday","2","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","2.828574","13.61818181818","7"
"7","2023 Jul 01 09:00:00 PM","Thursday","21","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","7.933338","9.14369555805","12"
"7","2023 Jul 01 10:00:00 PM","Thursday","22","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.3697","7.17358875996","22"
"7","2023 Jul 01 06:00:00 PM","Thursday","18","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.998338","6.42178204452","20"
"7","2023 Jul 01 12:00:00 PM","Thursday","12","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","10.56111","11.54424108829","12"
"7","2023 Jul 01 12:00:00 PM","Thursday","12","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.596492","8.38030278464","19"
"7","2023 Jul 01 01:00:00 PM","Thursday","13","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.706862","8.18379572454","17"
"7","2023 Jul 01 12:00:00 AM","Thursday","0","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","5.92917","12.23442741564","8"
"7","2023 Jul 01 11:00:00 AM","Thursday","11","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","8.79222","8.250475989","15"
"7","2023 Jul 01 07:00:00 AM","Thursday","7","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.152224","7.4763830144","30"
"7","2023 Jul 01 11:00:00 PM","Thursday","23","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","7.064286","10.26854994194","7"
"7","2023 Jul 01 12:00:00 AM","Thursday","0","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.066668","9.47213502956","8"
"7","2023 Jul 01 10:00:00 PM","Thursday","22","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","7.513338","9.65482985059","10"
"7","2023 Jul 01 09:00:00 AM","Thursday","9","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","10.860318","11.22618854693","21"
"7","2023 Jul 01 05:00:00 AM","Thursday","5","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","3.74649","10.28161926653","19"
"7","2023 Jul 01 04:00:00 PM","Thursday","16","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","10.043478","12.13921762618","23"
"7","2023 Jul 01 09:00:00 PM","Thursday","21","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.787504","6.6557223921","20"
"7","2023 Jul 01 10:00:00 AM","Thursday","10","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","9.35625","7.75310621242","16"
"7","2023 Jul 01 04:00:00 PM","Thursday","16","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","9.628332","7.53401758498","20"
"7","2023 Jul 01 07:00:00 PM","Thursday","19","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.417592","7.11016822968","18"
"7","2023 Jul 01 06:00:00 AM","Thursday","6","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.452174","8.65195650467","23"
"7","2023 Jul 01 12:00:00 PM","Thursday","12","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.58039","6.90274117377","17"
"7","2023 Jul 01 05:00:00 PM","Thursday","17","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","7.157688","5.38162394017","26"
"7","2023 Jul 01 05:00:00 PM","Thursday","17","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","9.763194","12.48771534318","24"
"7","2023 Jul 01 11:00:00 AM","Thursday","11","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.740972","8.12491529955","24"
"7","2023 Jul 01 06:00:00 PM","Thursday","18","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","10.632096","11.46716316462","27"
"7","2023 Jul 01 11:00:00 PM","Thursday","23","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.347222","8.86083520043","12"
"7","2023 Jul 01 07:00:00 PM","Thursday","19","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","8.430702","8.60426666147","19"
"7","2023 Jul 01 10:00:00 PM","Tuesday","22","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.323914","7.23528088776","23"
"7","2023 Jul 01 11:00:00 AM","Tuesday","11","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.483328","7.02492828263","12"
"7","2023 Jul 01 05:00:00 PM","Tuesday","17","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","10.148034","12.0141468109","17"
"7","2023 Jul 01 03:00:00 PM","Tuesday","15","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","6.861666","5.61379699915","20"
"7","2023 Jul 01 06:00:00 PM","Tuesday","18","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.52738","6.96894369484","14"
"7","2023 Jul 01 10:00:00 AM","Tuesday","10","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","8.996664","8.06298868114","15"
"7","2023 Jul 01 07:00:00 AM","Tuesday","7","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","9.12417","7.95031480682","20"
"7","2023 Jul 01 08:00:00 AM","Tuesday","8","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","9.521424","12.8048050427","21"
"7","2023 Jul 01 10:00:00 AM","Tuesday","10","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","10.23333","11.91400770875","13"
"7","2023 Jul 01 03:00:00 AM","Tuesday","3","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","2.937876","13.11150347839","11"
"7","2023 Jul 01 11:00:00 PM","Tuesday","23","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","6.58125","11.02222222222","8"
"7","2023 Jul 01 09:00:00 PM","Tuesday","21","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.06667","7.60263066954","22"
"7","2023 Jul 01 12:00:00 PM","Tuesday","12","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.455956","7.06017645728","14"
"7","2023 Jul 01 08:00:00 AM","Tuesday","8","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","8.755302","8.28526634929","22"
"7","2023 Jul 01 09:00:00 AM","Tuesday","9","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","9.13947","13.33993972702","19"
"7","2023 Jul 01 06:00:00 AM","Tuesday","6","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.437678","8.68020958068","23"
"7","2023 Jul 01 05:00:00 PM","Tuesday","17","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","6.461808","5.96118036633","24"
"7","2023 Jul 01 02:00:00 PM","Tuesday","14","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.411664","7.11795854288","10"
"7","2023 Jul 01 01:00:00 PM","Tuesday","13","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","4.630002","8.31965083384","10"
"7","2023 Jul 01 03:00:00 PM","Tuesday","15","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","6.761112","5.69728766511","15"
"7","2023 Jul 01 09:00:00 AM","Tuesday","9","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","8.288094","8.75231657676","14"
"7","2023 Jul 01 03:00:00 PM","Tuesday","15","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","8.871972","8.17631175117","22"
"7","2023 Jul 01 06:00:00 AM","Tuesday","6","BX8","S","Local","38","103702","ELLSWORTH AV/SCHLEY AV","40.826575","-73.815982","103206","TIERNEY PL/LONGSTREET AV","40.813801","-73.802361","2.032","8.544438","14.26892809827","6"
"7","2023 Jul 01 08:00:00 PM","Tuesday","20","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.395836","7.13884213985","20"
"7","2023 Jul 01 09:00:00 AM","Tuesday","9","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.909718","6.51807530644","12"
"7","2023 Jul 01 07:00:00 PM","Tuesday","19","BX15","S","Limited","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.091114","7.56612700722","15"
"7","2023 Jul 01 04:00:00 PM","Tuesday","16","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","9.06429","8.00283435687","21"
"7","2023 Jul 01 05:00:00 AM","Tuesday","5","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","7.933338","9.14368979522","3"
"7","2023 Jul 01 06:00:00 PM","Tuesday","18","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","8.327778","8.710604747","21"
"7","2023 Jul 01 07:00:00 PM","Tuesday","19","BX15","S","Local","6","103899","3 AV/E TREMONT AV","40.846781","-73.896223","103266","3 AV/CLAREMONT PY","40.838304","-73.901199","0.642","5.36061","7.18575303883","22"
"7","2023 Jul 01 11:00:00 AM","Tuesday","11","BX16","E","Local","21","101166","MUNDY LA/PITMAN AV","40.897981","-73.839679","101156","E 233 ST/SETON AV","40.888976","-73.836006","1.209","8.358882","8.67819196917","15"
